2.5425,0,43,45,48.7221,1.0484,1.0523,0,0,0,30.9141,32.3132,0,0,0,0.1747,1,0,398.648,50611,1.3282,0,0
2.5425,0,43,45,48.6671,1.0459,1.0515,0,0,0,30.1791,32.8322,0,0,0,0.1747,1,0,398.691,50612,1.3282,0,0
2.5425,0,43,45,48.7626,1.0418,1.0586,0,0,0,30.4733,32.8032,0,0,0,0.1747,1,0,398.913,50613,1.3282,0,0
2.5425,0,43,45,48.7293,1.0474,1.0543,0,0,0,30.0867,32.59,0,0,0,0.1747,1,0,398.845,50614,1.3282,0,0
2.5425,0,43,45,48.7351,1.0418,1.0588,0,0,0,30.0545,32.1059,0,0,0,0.1747,1,0,398.389,50615,1.3282,0,0
2.5425,0,43,45,48.6512,1.0494,1.0523,0,0,0,30.9011,32.6588,0,0,0,0.1747,1,0,398.346,50616,1.3282,0,0
2.5425,0,43,45,48.7293,1.0496,1.058,0,0,0,30.8078,32.2564,0,0,0,0.1747,1,0,397.747,50617,1.3282,0,0
2.5425,0,43,45,48.7192,1.0491,1.0526,0,0,0,30.8523,32.5712,0,0,0,0.1747,1,0,397.994,50618,1.3282,0,0
2.5425,0,43,45,48.7857,1.0445,1.0567,0,0,0,30.4677,32.5627,0,0,0,0.1747,1,0,398.685,50619,1.3282,0,0
2.5425,0,43,45,48.7495,1.0453,1.0563,0,0,0,30.4769,32.6921,0,0,0,0.1747,1,0,399.364,50620,1.3282,0,0
2.5425,0,43,45,48.7177,1.0435,1.0565,0,0,0,30.2154,32.781,0,0,0,0.1747,1,0,398.716,50621,1.3282,0,0
2.5425,0,43,45,48.7076,1.0415,1.0532,0,0,0,30.1762,32.111,0,0,0,0.1747,1,0,398.938,50622,1.3282,0,0
2.5425,0,43,45,48.7698,1.0441,1.0585,0,0,0,30.2995,32.8731,0,0,0,0.1747,1,0,399.395,50623,1.3282,0,0
2.5425,0,43,45,48.7438,1.0492,1.0544,0,0,0,31.0273,32.9053,0,0,0,0.1747,1,0,398.827,50624,1.3282,0,0
2.5425,0,43,45,48.7206,1.0403,1.0546,0,0,0,30.5513,33.0382,0,0,0,0.1747,1,0,398.272,50625,1.3282,0,0
2.5425,0,43,45,48.7828,1.0499,1.0583,0,0,0,30.9246,32.054,0,0,0,0.1747,1,0,398.852,50626,1.3282,0,0
2.5425,0,43,45,48.7307,1.0413,1.0535,0,0,0,30.2096,32.493,0,0,0,0.1747,1,0,398.297,50627,1.3282,0,0
2.5425,0,43,45,48.7047,1.0471,1.0589,0,0,0,30.403,32.0618,0,0,0,0.1747,1,0,398.364,50628,1.3282,0,0
2.5425,0,43,45,48.7669,1.0468,1.0572,0,0,0,30.5427,32.3416,0,0,0,0.1747,1,0,398.333,50629,1.3282,0,0
2.5425,0,43,45,48.7148,1.0436,1.0574,0,0,0,30.8709,32.3258,0,0,0,0.1747,1,0,399.068,50630,1.3282,0,0
2.5425,0,43,45,48.8479,1.0428,1.0544,0,0,0,30.835,32.7585,0,0,0,0.1747,1,0,398.525,50631,1.3282,0,0
2.5425,0,43,45,48.8421,1.0493,1.0506,0,0,0,30.251,32.852,0,0,0,0.1747,1,0,399.37,50632,1.3282,0,0
2.5425,0,43,45,48.6888,1.0476,1.051,0,0,0,30.5728,32.5793,0,0,0,0.1747,1,0,398.802,50633,1.3282,0,0
2.5425,0,43,45,48.6469,1.0407,1.0525,0,0,0,30.1103,32.7047,0,0,0,0.1747,1,0,398.845,50634,1.3282,0,0
2.5425,0,43,45,48.6367,1.0476,1.05,0,0,0,30.0469,33.0677,0,0,0,0.1747,1,0,398.667,50635,1.3282,0,0
2.5425,0,43,45,48.6237,1.0418,1.0572,0,0,0,30.1262,32.2483,0,0,0,0.1747,1,0,398.79,50636,1.3282,0,0
2.5425,0,43,45,48.5659,1.0454,1.0564,0,0,0,30.6593,32.5066,0,0,0,0.1747,1,0,398.969,50637,1.3282,0,0
2.8134,0,43,45,48.5659,1.0417,1.0546,0,0,0,30.018,32.0109,0,0,0,0.1747,1,0,399.123,50638,1.3282,0,0
